tract_home1;tract_home2;nr_social_ties
14000US25025010204;14000US25021409102;1
14000US25025010204;14000US25021410100;1
14000US25025010204;14000US25021413500;1
14000US25025010204;14000US25021415102;1
14000US25025010204;14000US25021417601;2
14000US25025010204;14000US25021418004;1
14000US25025010204;14000US25021422400;2
14000US25025010204;14000US25021422502;1
14000US25025010204;14000US25021443101;1
14000US25025010204;14000US25023501101;1
14000US25025010204;14000US25023506101;1
14000US25025010204;14000US25023510800;1
14000US25025010204;14000US25023521201;1
14000US25025010204;14000US25023530802;1
14000US25025010204;14000US25023540101;1
14000US25025010204;14000US25025000100;3
14000US25025010204;14000US25025000201;1
14000US25025010204;14000US25025000301;2
14000US25025010204;14000US25025000503;1
14000US25025010204;14000US25025000504;1
14000US25025010204;14000US25025000602;1
14000US25025010204;14000US25025000701;1
14000US25025010204;14000US25025000802;3
14000US25025010204;14000US25025000803;2
14000US25025010204;14000US25025010103;2
14000US25025010204;14000US25025010104;2
14000US25025010204;14000US25025010203;2
14000US25025010204;14000US25025010600;2
14000US25025010204;14000US25025010701;1
14000US25025010204;14000US25025010702;3
14000US25025010204;14000US25025010801;1
14000US25025010204;14000US25025020101;1
14000US25025010204;14000US25025020302;2
14000US25025010204;14000US25025020303;9
14000US25025010204;14000US25025030300;10
14000US25025010204;14000US25025050700;1
14000US25025010204;14000US25025051101;1
14000US25025010204;14000US25025060200;1
14000US25025010204;14000US25025060301;3
14000US25025010204;14000US25025060400;1
14000US25025010204;14000US25025060600;3
14000US25025010204;14000US25025060700;1
14000US25025010204;14000US25025060800;1
14000US25025010204;14000US25025061000;1
14000US25025010204;14000US25025061200;2
14000US25025010204;14000US25025070101;4
14000US25025010204;14000US25025070200;1
14000US25025010204;14000US25025070300;2
14000US25025010204;14000US25025070402;1
14000US25025010204;14000US25025070500;1
14000US25025010204;14000US25025080900;1
14000US25025010204;14000US25025081200;1
14000US25025010204;14000US25025081400;2
14000US25025010204;14000US25025090700;1
14000US25025010204;14000US25025091001;2
14000US25025010204;14000US25025091100;2
14000US25025010204;14000US25025092101;2
14000US25025010204;14000US25025100700;1
14000US25025010204;14000US25025100800;1
14000US25025010204;14000US25025110103;1
14000US25025010204;14000US25025110401;1
14000US25025010204;14000US25025110501;1
14000US25025010204;14000US25025120201;1
14000US25025010204;14000US25025120301;1
14000US25025010204;14000US25025120600;2
14000US25025010204;14000US25025130100;1
14000US25025010204;14000US25025130200;1
14000US25025010204;14000US25025130402;2
14000US25025010204;14000US25025170800;2
14000US25025010204;14000US25025180101;1
14000US25025010204;14000US25025981300;6
14000US25025010204;14000US25025981501;2
14000US25025010204;14000US25025981700;5
14000US25025010204;14000US33015069100;1
14000US25025010204;14000US33017080203;1
14000US25025010204;14000US33017085000;1
14000US25025010300;14000US25009204200;1
14000US25025010300;14000US25009204500;1
14000US25025010300;14000US25009205400;2
14000US25025010300;14000US25009205700;1
14000US25025010300;14000US25009205900;1
14000US25025010300;14000US25009206900;1
14000US25025010300;14000US25009207100;1
14000US25025010300;14000US25009208101;3
14000US25025010300;14000US25009208102;1
14000US25025010300;14000US25009208200;2
14000US25025010300;14000US25009208300;5
14000US25025010300;14000US25009208400;4
14000US25025010300;14000US25009211401;1
14000US25025010300;14000US25009212100;1
14000US25025010300;14000US25009223300;1
14000US25025010300;14000US25009251100;1
14000US25025010300;14000US25009251800;1
14000US25025010300;14000US25009260401;1
14000US25025010300;14000US25009263100;3
14000US25025010300;14000US25009267102;1
14000US25025010300;14000US25017310700;1
14000US25025010300;14000US25017312400;1
14000US25025010300;14000US25017316500;1
14000US25025010300;14000US25017323100;1
14000US25025010300;14000US25017330100;1
14000US25025010300;14000US25017330200;1
14000US25025010300;14000US25017333200;1
14000US25025010300;14000US25017334300;1
14000US25025010300;14000US25017334400;1
14000US25025010300;14000US25017336200;1
14000US25025010300;14000US25017336401;4
14000US25025010300;14000US25017339500;1
14000US25025010300;14000US25017339900;1
14000US25025010300;14000US25017340000;2
14000US25025010300;14000US25017341102;1
14000US25025010300;14000US25017341200;1
14000US25025010300;14000US25017341500;1
14000US25025010300;14000US25017341800;1
14000US25025010300;14000US25017341901;1
14000US25025010300;14000US25017341902;1
14000US25025010300;14000US25017342102;1
14000US25025010300;14000US25017342202;1
14000US25025010300;14000US25017342300;1
14000US25025010300;14000US25017342500;1
14000US25025010300;14000US25017342600;1
14000US25025010300;14000US25017350200;1
14000US25025010300;14000US25017350400;1
14000US25025010300;14000US25017350800;1
14000US25025010300;14000US25017351404;1
14000US25025010300;14000US25017352400;2
14000US25025010300;14000US25017352500;1
14000US25025010300;14000US25017352600;1
14000US25025010300;14000US25017352800;1
14000US25025010300;14000US25017353101;1
14000US25025010300;14000US25017353600;1
14000US25025010300;14000US25017353700;1
14000US25025010300;14000US25017354500;1
14000US25025010300;14000US25017354600;1
14000US25025010300;14000US25017356100;1
14000US25025010300;14000US25017356601;2
14000US25025010300;14000US25017357400;1
14000US25025010300;14000US25017360200;1
14000US25025010300;14000US25017368400;1
14000US25025010300;14000US25017368600;1
14000US25025010300;14000US25017373200;1
14000US25025010300;14000US25017373500;1
14000US25025010300;14000US25017373600;1
14000US25025010300;14000US25017373700;1
14000US25025010300;14000US25017374800;1
14000US25025010300;14000US25017382602;1
14000US25025010300;14000US25017383901;1
14000US25025010300;14000US25021400100;1
14000US25025010300;14000US25021400200;3
14000US25025010300;14000US25021400300;3
14000US25025010300;14000US25021400400;1
14000US25025010300;14000US25021400900;1
14000US25025010300;14000US25021404202;3
14000US25025010300;14000US25021416400;1
14000US25025010300;14000US25021417200;1
14000US25025010300;14000US25021418002;1
14000US25025010300;14000US25021420100;1
14000US25025010300;14000US25021422302;1
14000US25025010300;14000US25021443101;1
14000US25025010300;14000US25021456402;1
14000US25025010300;14000US25021457200;1
14000US25025010300;14000US25023505101;1
14000US25025010300;14000US25023505200;1
14000US25025010300;14000US25023506101;1
14000US25025010300;14000US25023506102;1
14000US25025010300;14000US25023523201;1
14000US25025010300;14000US25023544100;1
14000US25025010300;14000US25023561200;1
14000US25025010300;14000US25025000100;1
14000US25025010300;14000US25025000202;1
14000US25025010300;14000US25025000401;1
14000US25025010300;14000US25025000504;2
14000US25025010300;14000US25025000601;1
14000US25025010300;14000US25025000703;2
14000US25025010300;14000US25025000704;2
14000US25025010300;14000US25025000802;3
14000US25025010300;14000US25025000803;1
14000US25025010300;14000US25025010104;3
14000US25025010300;14000US25025010203;4
14000US25025010300;14000US25025010300;6
14000US25025010300;14000US25025010403;3
14000US25025010300;14000US25025010404;2
14000US25025010300;14000US25025010405;1
14000US25025010300;14000US25025010408;1
14000US25025010300;14000US25025010600;5
14000US25025010300;14000US25025010701;3
14000US25025010300;14000US25025010801;1
14000US25025010300;14000US25025020200;1
14000US25025010300;14000US25025020302;2
14000US25025010300;14000US25025020303;5
14000US25025010300;14000US25025030300;3
14000US25025010300;14000US25025040801;1
14000US25025010300;14000US25025060301;1
14000US25025010300;14000US25025060400;1
14000US25025010300;14000US25025060600;5
14000US25025010300;14000US25025061200;2
14000US25025010300;14000US25025070101;4
14000US25025010300;14000US25025070300;1
14000US25025010300;14000US25025070500;2
14000US25025010300;14000US25025070600;1
14000US25025010300;14000US25025080100;1
14000US25025010300;14000US25025080500;1
14000US25025010300;14000US25025080801;1
14000US25025010300;14000US25025080900;2
14000US25025010300;14000US25025081001;3
14000US25025010300;14000US25025081800;1
14000US25025010300;14000US25025090901;1
14000US25025010300;14000US25025091100;1
14000US25025010300;14000US25025091400;3
14000US25025010300;14000US25025092200;1
14000US25025010300;14000US25025110103;1
14000US25025010300;14000US25025110301;1
14000US25025010300;14000US25025120104;1
14000US25025010300;14000US25025120201;1
14000US25025010300;14000US25025120400;1
14000US25025010300;14000US25025120600;2
14000US25025010300;14000US25025130100;1
14000US25025010300;14000US25025130300;1
14000US25025010300;14000US25025130402;1
14000US25025010300;14000US25025130406;1
14000US25025010300;14000US25025170100;1
14000US25025010300;14000US25025170200;1
14000US25025010300;14000US25025170300;1
14000US25025010300;14000US25025170800;2
14000US25025010300;14000US25025981202;1
14000US25025010300;14000US25025981300;2
14000US25025010300;14000US25025981700;3
14000US25025010300;14000US25025981800;4
14000US25025010300;14000US33015003400;1
14000US25025010300;14000US33015063001;1
14000US25025010300;14000US33015065006;1
14000US25025010300;14000US33015067502;1
14000US25025010300;14000US33015100400;1
14000US25025010300;14000US33015102100;2
14000US25025010300;14000US33015107200;1
14000US25025010300;14000US33017081500;1
14000US25025010403;14000US25009223300;1
14000US25025010403;14000US25017334100;1
14000US25025010403;14000US25017335200;1
14000US25025010403;14000US25017338500;1
14000US25025010403;14000US25017339100;1
14000US25025010403;14000US25017339200;1
14000US25025010403;14000US25017339500;1
14000US25025010403;14000US25017341102;1
14000US25025010403;14000US25017350200;1
14000US25025010403;14000US25017350500;1
14000US25025010403;14000US25017350700;1
14000US25025010403;14000US25017351100;1
14000US25025010403;14000US25017351203;1
14000US25025010403;14000US25017351300;1
14000US25025010403;14000US25017351500;1
14000US25025010403;14000US25017352102;1
14000US25025010403;14000US25017352300;2
14000US25025010403;14000US25017352400;1
14000US25025010403;14000US25017352800;1
14000US25025010403;14000US25017352900;1
14000US25025010403;14000US25017353101;4
14000US25025010403;14000US25017354900;1
14000US25025010403;14000US25017356400;1
14000US25025010403;14000US25017357700;1
14000US25025010403;14000US25017360200;1
14000US25025010403;14000US25017365202;1
14000US25025010403;14000US25017368800;2
14000US25025010403;14000US25017368902;1
14000US25025010403;14000US25017370400;1
14000US25025010403;14000US25021400200;1
14000US25025010403;14000US25021403500;2
14000US25025010403;14000US25021411100;1
14000US25025010403;14000US25021417601;1
14000US25025010403;14000US25021417801;1
14000US25025010403;14000US25021419600;1
14000US25025010403;14000US25021443101;1
14000US25025010403;14000US25023522102;1
14000US25025010403;14000US25023525101;1
14000US25025010403;14000US25025000504;1
14000US25025010403;14000US25025000703;1
14000US25025010403;14000US25025000704;1
14000US25025010403;14000US25025000802;1
14000US25025010403;14000US25025000803;1
14000US25025010403;14000US25025010103;1
14000US25025010403;14000US25025010104;1
14000US25025010403;14000US25025010203;2
14000US25025010403;14000US25025010300;3
14000US25025010403;14000US25025010600;4
14000US25025010403;14000US25025010701;1
14000US25025010403;14000US25025010702;1
14000US25025010403;14000US25025020302;1
14000US25025010403;14000US25025020303;2
14000US25025010403;14000US25025030300;1
14000US25025010403;14000US25025040401;1
14000US25025010403;14000US25025040801;1
14000US25025010403;14000US25025050101;1
14000US25025010403;14000US25025060600;1
14000US25025010403;14000US25025061200;1
14000US25025010403;14000US25025070101;3
14000US25025010403;14000US25025070200;1
14000US25025010403;14000US25025070300;3
14000US25025010403;14000US25025092101;1
14000US25025010403;14000US25025100603;1
14000US25025010403;14000US25025120301;2
14000US25025010403;14000US25025120600;2
14000US25025010403;14000US25025130404;1
14000US25025010403;14000US25025981300;5
14000US25025010403;14000US25025981700;1
14000US25025010403;14000US25025981800;1
14000US25025010403;14000US33017085000;1
14000US25025010404;14000US25009205300;1
14000US25025010404;14000US25009205700;1
14000US25025010404;14000US25009268200;1
14000US25025010404;14000US25009268300;1
14000US25025010404;14000US25017301102;1
14000US25025010404;14000US25017314200;1
14000US25025010404;14000US25017317102;1
14000US25025010404;14000US25017334400;1
14000US25025010404;14000US25017336100;1
14000US25025010404;14000US25017341101;1
14000US25025010404;14000US25017350200;1
14000US25025010404;14000US25017350400;1
14000US25025010404;14000US25017350600;2
14000US25025010404;14000US25017352102;1
14000US25025010404;14000US25017352400;4
14000US25025010404;14000US25017353000;2
14000US25025010404;14000US25017353101;2
14000US25025010404;14000US25017353700;1
14000US25025010404;14000US25017354100;1
14000US25025010404;14000US25017356300;1
14000US25025010404;14000US25017357100;1
14000US25025010404;14000US25017361100;1
14000US25025010404;14000US25017368800;1
14000US25025010404;14000US25017373800;1
14000US25025010404;14000US25021400200;2
14000US25025010404;14000US25021400300;2
14000US25025010404;14000US25021400600;1
14000US25025010404;14000US25021400700;1
14000US25025010404;14000US25021404202;1
14000US25025010404;14000US25021410100;1
14000US25025010404;14000US25021414100;1
14000US25025010404;14000US25021417100;1
14000US25025010404;14000US25021419100;2
14000US25025010404;14000US25023506101;1
14000US25025010404;14000US25023506102;2
14000US25025010404;14000US25023521201;1
14000US25025010404;14000US25023530802;2
14000US25025010404;14000US25023530901;1
14000US25025010404;14000US25023561200;2
14000US25025010404;14000US25025000704;2
14000US25025010404;14000US25025010103;1
14000US25025010404;14000US25025010203;1
14000US25025010404;14000US25025010300;2
